Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Walnut Creek Repair,Responsive search ad,v3_qs_e,Sub-Zero Repair Walnut Creek,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,walnut-creek,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Hayward Repair,Responsive search ad,v3_qs_a,Sub-Zero Repair Hayward,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,hayward,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Hayward Repair,Responsive search ad,v3_qs_b,Sub-Zero Repair Hayward,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,hayward,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Hayward Repair,Responsive search ad,v3_qs_c,Sub-Zero Repair Hayward,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,hayward,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Hayward Repair,Responsive search ad,v3_qs_d,Sub-Zero Repair Hayward,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,hayward,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Hayward Repair,Responsive search ad,v3_qs_e,Sub-Zero Repair Hayward,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,hayward,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Leandro Repair,Responsive search ad,v3_qs_a,Sub-Zero Repair San Leandro,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,san-leandro,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Leandro Repair,Responsive search ad,v3_qs_b,Sub-Zero Repair San Leandro,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,san-leandro,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Leandro Repair,Responsive search ad,v3_qs_c,Sub-Zero Repair San Leandro,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,san-leandro,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Leandro Repair,Responsive search ad,v3_qs_d,Sub-Zero Repair San Leandro,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,san-leandro,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo San Leandro Repair,Responsive search ad,v3_qs_e,Sub-Zero Repair San Leandro,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,san-leandro,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Los Gatos Repair,Responsive search ad,v3_qs_a,Sub-Zero Repair Los Gatos,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,los-gatos,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Los Gatos Repair,Responsive search ad,v3_qs_b,Sub-Zero Repair Los Gatos,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,los-gatos,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Los Gatos Repair,Responsive search ad,v3_qs_c,Sub-Zero Repair Los Gatos,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,los-gatos,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Los Gatos Repair,Responsive search ad,v3_qs_d,Sub-Zero Repair Los Gatos,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,los-gatos,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Los Gatos Repair,Responsive search ad,v3_qs_e,Sub-Zero Repair Los Gatos,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,los-gatos,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Menlo Park Repair,Responsive search ad,v3_qs_a,Sub-Zero Repair Menlo Park,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,menlo-park,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Menlo Park Repair,Responsive search ad,v3_qs_b,Sub-Zero Repair Menlo Park,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,menlo-park,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Menlo Park Repair,Responsive search ad,v3_qs_c,Sub-Zero Repair Menlo Park,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,menlo-park,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Menlo Park Repair,Responsive search ad,v3_qs_d,Sub-Zero Repair Menlo Park,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Local Bay Area coverage with fast booking and reliable communication.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,menlo-park,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Geo Menlo Park Repair,Responsive search ad,v3_qs_e,Sub-Zero Repair Menlo Park,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with fast booking and reliable communication.,,sub-zero,menlo-park,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Emergency,Responsive search ad,v3_qs_a,Refrigerator Emergency Repair,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Priority response for urgent failures with clear diagnosis and approval-first workflow.,,sub-zero,emergency,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Emergency,Responsive search ad,v3_qs_b,Refrigerator Emergency Repair,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Priority response for urgent failures with clear diagnosis and approval-first workflow.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,emergency,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Emergency,Responsive search ad,v3_qs_c,Refrigerator Emergency Repair,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Priority response for urgent failures with clear diagnosis and approval-first workflow.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,emergency,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Emergency,Responsive search ad,v3_qs_d,Refrigerator Emergency Repair,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Priority response for urgent failures with clear diagnosis and approval-first workflow.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,emergency,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Emergency,Responsive search ad,v3_qs_e,Refrigerator Emergency Repair,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Priority response for urgent failures with clear diagnosis and approval-first workflow.,,sub-zero,emergency,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Same Day,Responsive search ad,v3_qs_a,Fridge Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Same Day,Responsive search ad,v3_qs_b,Fridge Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Same Day,Responsive search ad,v3_qs_c,Fridge Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Same Day,Responsive search ad,v3_qs_d,Fridge Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Same Day,Responsive search ad,v3_qs_e,Fridge Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Same Day,Responsive search ad,v3_qs_a,Freezer Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
